Action,Time,Sensor,Opened,"December 01, 2016 at 08:11PM",Second door sensor
Opened,"December 06, 2016 at 06:37PM",Second door sensor
Closed,"December 06, 2016 at 06:37PM",Second door sensor
Opened,"December 06, 2016 at 06:38PM",Second door sensor
Closed,"December 06, 2016 at 06:38PM",Second door sensor
Opened,"December 06, 2016 at 06:42PM",Second door sensor
Motion,"December 06, 2016 at 06:43PM",Motion Sensor
Motion,"December 06, 2016 at 06:43PM",Motion Sensor
Motion,"December 06, 2016 at 06:46PM",Motion Sensor
Motion,"December 06, 2016 at 06:47PM",Motion Sensor
Motion,"December 06, 2016 at 07:27PM",Motion Sensor
Motion,"December 06, 2016 at 07:27PM",Motion Sensor
Motion,"December 06, 2016 at 07:36PM",Motion Sensor
Opened,"December 06, 2016 at 07:37PM",Second door sensor
Closed,"December 06, 2016 at 07:37PM",Second door sensor
Opened,"December 06, 2016 at 07:42PM",Second door sensor
Motion,"December 06, 2016 at 07:43PM",Motion Sensor
Closed,"December 06, 2016 at 07:43PM",Second door sensor
Motion,"December 06, 2016 at 07:43PM",Motion Sensor
Motion,"December 06, 2016 at 07:47PM",Motion Sensor
Motion,"December 06, 2016 at 07:48PM",Motion Sensor
Motion,"December 06, 2016 at 07:50PM",Motion Sensor
Motion,"December 06, 2016 at 07:52PM",Motion Sensor
Motion,"December 06, 2016 at 08:19PM",Motion Sensor
Motion,"December 06, 2016 at 08:20PM",Motion Sensor
Motion,"December 06, 2016 at 08:37PM",Motion Sensor
Motion,"December 06, 2016 at 08:39PM",Motion Sensor
Motion,"December 06, 2016 at 08:50PM",Motion Sensor
Motion,"December 06, 2016 at 08:55PM",Motion Sensor
Motion,"December 06, 2016 at 08:55PM",Motion Sensor
Motion,"December 06, 2016 at 08:57PM",Motion Sensor
Motion,"December 06, 2016 at 08:57PM",Motion Sensor
Motion,"December 06, 2016 at 08:57PM",Motion Sensor
Opened,"December 06, 2016 at 08:58PM",Second door sensor
Closed,"December 06, 2016 at 08:58PM",Second door sensor
Opened,"December 06, 2016 at 09:02PM",Second door sensor
Motion,"December 06, 2016 at 09:02PM",Motion Sensor
Closed,"December 06, 2016 at 09:02PM",Second door sensor
Motion,"December 06, 2016 at 09:05PM",Motion Sensor
Motion,"December 06, 2016 at 09:05PM",Motion Sensor
Motion,"December 06, 2016 at 09:06PM",Motion Sensor
Motion,"December 06, 2016 at 09:07PM",Motion Sensor
Motion,"December 06, 2016 at 09:07PM",Motion Sensor
Motion,"December 06, 2016 at 09:10PM",Motion Sensor
Motion,"December 06, 2016 at 09:10PM",Motion Sensor
Motion,"December 06, 2016 at 09:11PM",Motion Sensor
Motion,"December 06, 2016 at 09:12PM",Motion Sensor
Opened,"December 06, 2016 at 09:12PM",Second door sensor
Closed,"December 06, 2016 at 09:14PM",Second door sensor
Motion,"December 06, 2016 at 09:20PM",Motion Sensor
Opened,"December 06, 2016 at 09:58PM",Second door sensor
Closed,"December 06, 2016 at 09:58PM",Second door sensor
Opened,"December 06, 2016 at 10:07PM",Second door sensor
Motion,"December 06, 2016 at 10:07PM",Motion Sensor
Closed,"December 06, 2016 at 10:07PM",Second door sensor
Motion,"December 06, 2016 at 11:31PM",Motion Sensor
Opened,"December 06, 2016 at 11:31PM",Second door sensor
Closed,"December 06, 2016 at 11:31PM",Second door sensor
Opened,"December 07, 2016 at 02:07AM",Second door sensor
Closed,"December 07, 2016 at 02:08AM",Second door sensor
Opened,"December 07, 2016 at 11:24AM",Second door sensor
Motion,"December 07, 2016 at 11:24AM",Motion Sensor
Closed,"December 07, 2016 at 11:24AM",Second door sensor
Motion,"December 07, 2016 at 11:25AM",Motion Sensor
Motion,"December 07, 2016 at 11:26AM",Motion Sensor
Motion,"December 07, 2016 at 11:27AM",Motion Sensor
Opened,"December 07, 2016 at 11:28AM",Second door sensor
Closed,"December 07, 2016 at 11:28AM",Second door sensor
Motion,"December 07, 2016 at 03:22PM",Motion Sensor
Closed,"December 07, 2016 at 03:22PM",Second door sensor
Motion,"December 07, 2016 at 03:22PM",Motion Sensor
Opened,"December 07, 2016 at 03:22PM",Second door sensor
Closed,"December 07, 2016 at 03:22PM",Second door sensor
Opened,"December 07, 2016 at 03:27PM",Second door sensor
Motion,"December 07, 2016 at 03:27PM",Motion Sensor
Closed,"December 07, 2016 at 03:27PM",Second door sensor
Opened,"December 07, 2016 at 03:27PM",Second door sensor
Closed,"December 07, 2016 at 03:27PM",Second door sensor
Opened,"December 07, 2016 at 05:21PM",Second door sensor
Motion,"December 07, 2016 at 05:21PM",Motion Sensor
Closed,"December 07, 2016 at 05:21PM",Second door sensor
Motion,"December 07, 2016 at 05:25PM",Motion Sensor
Motion,"December 07, 2016 at 05:27PM",Motion Sensor
Motion,"December 07, 2016 at 05:28PM",Motion Sensor
Motion,"December 07, 2016 at 05:28PM",Motion Sensor
Motion,"December 07, 2016 at 05:42PM",Motion Sensor
Motion,"December 07, 2016 at 05:43PM",Motion Sensor
Motion,"December 07, 2016 at 06:36PM",Motion Sensor
Motion,"December 07, 2016 at 06:44PM",Motion Sensor
Motion,"December 07, 2016 at 06:46PM",Motion Sensor
Motion,"December 07, 2016 at 06:46PM",Motion Sensor
Opened,"December 07, 2016 at 06:46PM",Second door sensor
Closed,"December 07, 2016 at 06:46PM",Second door sensor
Opened,"December 08, 2016 at 01:42AM",Second door sensor
Closed,"December 08, 2016 at 01:42AM",Second door sensor
Motion,"December 08, 2016 at 11:46AM",Motion Sensor
Closed,"December 08, 2016 at 11:46AM",Second door sensor
Motion,"December 08, 2016 at 11:47AM",Motion Sensor
Motion,"December 08, 2016 at 11:48AM",Motion Sensor
Motion,"December 08, 2016 at 11:49AM",Motion Sensor
Motion,"December 08, 2016 at 11:51AM",Motion Sensor
Motion,"December 08, 2016 at 11:51AM",Motion Sensor
Motion,"December 08, 2016 at 11:53AM",Motion Sensor
Motion,"December 08, 2016 at 11:56AM",Motion Sensor
Motion,"December 08, 2016 at 11:57AM",Motion Sensor
Motion,"December 08, 2016 at 11:57AM",Motion Sensor
Motion,"December 08, 2016 at 11:57AM",Motion Sensor
Motion,"December 08, 2016 at 11:58AM",Motion Sensor
Motion,"December 08, 2016 at 11:59AM",Motion Sensor
Motion,"December 08, 2016 at 11:59AM",Motion Sensor
Motion,"December 08, 2016 at 11:59AM",Motion Sensor
Motion,"December 08, 2016 at 12:01PM",Motion Sensor
Motion,"December 08, 2016 at 12:02PM",Motion Sensor
Motion,"December 08, 2016 at 12:02PM",Motion Sensor
Motion,"December 08, 2016 at 12:03PM",Motion Sensor
Motion,"December 08, 2016 at 12:04PM",Motion Sensor
Motion,"December 08, 2016 at 12:04PM",Motion Sensor
Motion,"December 08, 2016 at 12:05PM",Motion Sensor
Motion,"December 08, 2016 at 12:05PM",Motion Sensor
Motion,"December 08, 2016 at 12:06PM",Motion Sensor
Motion,"December 08, 2016 at 12:06PM",Motion Sensor
Motion,"December 08, 2016 at 12:06PM",Motion Sensor
Motion,"December 08, 2016 at 12:07PM",Motion Sensor
Motion,"December 08, 2016 at 12:08PM",Motion Sensor
Motion,"December 08, 2016 at 12:11PM",Motion Sensor
Motion,"December 08, 2016 at 12:12PM",Motion Sensor
Motion,"December 08, 2016 at 12:13PM",Motion Sensor
Motion,"December 08, 2016 at 12:14PM",Motion Sensor
Motion,"December 08, 2016 at 12:15PM",Motion Sensor
Motion,"December 08, 2016 at 12:16PM",Motion Sensor
Motion,"December 08, 2016 at 12:16PM",Motion Sensor
Motion,"December 08, 2016 at 12:16PM",Motion Sensor
Motion,"December 08, 2016 at 12:18PM",Motion Sensor
Motion,"December 08, 2016 at 12:19PM",Motion Sensor
Motion,"December 08, 2016 at 12:19PM",Motion Sensor
Motion,"December 08, 2016 at 12:20PM",Motion Sensor
Motion,"December 08, 2016 at 12:20PM",Motion Sensor
Motion,"December 08, 2016 at 12:20PM",Motion Sensor
Motion,"December 08, 2016 at 12:21PM",Motion Sensor
Motion,"December 08, 2016 at 12:22PM",Motion Sensor
Motion,"December 08, 2016 at 12:23PM",Motion Sensor
Motion,"December 08, 2016 at 12:23PM",Motion Sensor
Motion,"December 08, 2016 at 12:23PM",Motion Sensor
Motion,"December 08, 2016 at 12:24PM",Motion Sensor
Motion,"December 08, 2016 at 12:24PM",Motion Sensor
Motion,"December 08, 2016 at 12:24PM",Motion Sensor
Motion,"December 08, 2016 at 12:26PM",Motion Sensor
Motion,"December 08, 2016 at 12:26PM",Motion Sensor
Motion,"December 08, 2016 at 12:28PM",Motion Sensor
Motion,"December 08, 2016 at 12:29PM",Motion Sensor
Motion,"December 08, 2016 at 12:31PM",Motion Sensor
Motion,"December 08, 2016 at 12:32PM",Motion Sensor
Motion,"December 08, 2016 at 12:32PM",Motion Sensor
Motion,"December 08, 2016 at 12:34PM",Motion Sensor
Motion,"December 08, 2016 at 12:35PM",Motion Sensor
Motion,"December 08, 2016 at 12:36PM",Motion Sensor
Motion,"December 08, 2016 at 12:36PM",Motion Sensor
Motion,"December 08, 2016 at 12:38PM",Motion Sensor
Motion,"December 08, 2016 at 12:39PM",Motion Sensor
Motion,"December 08, 2016 at 12:39PM",Motion Sensor
Motion,"December 08, 2016 at 12:40PM",Motion Sensor
Motion,"December 08, 2016 at 12:41PM",Motion Sensor
Motion,"December 08, 2016 at 12:42PM",Motion Sensor
Motion,"December 08, 2016 at 12:44PM",Motion Sensor
Motion,"December 08, 2016 at 12:44PM",Motion Sensor
Opened,"December 08, 2016 at 11:46AM",Second door sensor
Motion,"December 08, 2016 at 12:45PM",Motion Sensor
Motion,"December 08, 2016 at 12:46PM",Motion Sensor
Motion,"December 08, 2016 at 12:47PM",Motion Sensor
Motion,"December 08, 2016 at 12:47PM",Motion Sensor
Motion,"December 08, 2016 at 12:48PM",Motion Sensor
Motion,"December 08, 2016 at 12:49PM",Motion Sensor
Motion,"December 08, 2016 at 12:50PM",Motion Sensor
Motion,"December 08, 2016 at 12:50PM",Motion Sensor
Motion,"December 08, 2016 at 12:52PM",Motion Sensor
Motion,"December 08, 2016 at 12:52PM",Motion Sensor
Motion,"December 08, 2016 at 12:54PM",Motion Sensor
Motion,"December 08, 2016 at 12:55PM",Motion Sensor
Motion,"December 08, 2016 at 12:55PM",Motion Sensor
Motion,"December 08, 2016 at 12:56PM",Motion Sensor
Motion,"December 08, 2016 at 12:57PM",Motion Sensor
Motion,"December 08, 2016 at 12:57PM",Motion Sensor
Motion,"December 08, 2016 at 12:57PM",Motion Sensor
Motion,"December 08, 2016 at 12:58PM",Motion Sensor
Motion,"December 08, 2016 at 12:58PM",Motion Sensor
Motion,"December 08, 2016 at 12:59PM",Motion Sensor
Motion,"December 08, 2016 at 12:59PM",Motion Sensor
Motion,"December 08, 2016 at 01:00PM",Motion Sensor
Motion,"December 08, 2016 at 01:00PM",Motion Sensor
Motion,"December 08, 2016 at 01:00PM",Motion Sensor
Motion,"December 08, 2016 at 01:00PM",Motion Sensor
Motion,"December 08, 2016 at 01:01PM",Motion Sensor
Motion,"December 08, 2016 at 01:02PM",Motion Sensor
Motion,"December 08, 2016 at 01:03PM",Motion Sensor
Motion,"December 08, 2016 at 01:03PM",Motion Sensor
Motion,"December 08, 2016 at 01:05PM",Motion Sensor
Motion,"December 08, 2016 at 01:06PM",Motion Sensor
Motion,"December 08, 2016 at 01:08PM",Motion Sensor
Motion,"December 08, 2016 at 01:09PM",Motion Sensor
Motion,"December 08, 2016 at 01:14PM",Motion Sensor
Motion,"December 08, 2016 at 01:15PM",Motion Sensor
Motion,"December 08, 2016 at 01:16PM",Motion Sensor
Motion,"December 08, 2016 at 01:16PM",Motion Sensor
Motion,"December 08, 2016 at 01:17PM",Motion Sensor
Motion,"December 08, 2016 at 01:17PM",Motion Sensor
Motion,"December 08, 2016 at 01:20PM",Motion Sensor
Motion,"December 08, 2016 at 01:20PM",Motion Sensor
Opened,"December 08, 2016 at 01:21PM",Second door sensor
Closed,"December 08, 2016 at 01:21PM",Second door sensor
Opened,"December 08, 2016 at 03:10PM",Second door sensor
Motion,"December 08, 2016 at 03:10PM",Motion Sensor
Closed,"December 08, 2016 at 03:10PM",Second door sensor
Motion,"December 08, 2016 at 03:11PM",Motion Sensor
Motion,"December 08, 2016 at 03:11PM",Motion Sensor
Motion,"December 08, 2016 at 03:11PM",Motion Sensor
Motion,"December 08, 2016 at 03:12PM",Motion Sensor
Motion,"December 08, 2016 at 03:12PM",Motion Sensor
Motion,"December 08, 2016 at 03:13PM",Motion Sensor
Motion,"December 08, 2016 at 03:15PM",Motion Sensor
Motion,"December 08, 2016 at 03:17PM",Motion Sensor
Opened,"December 08, 2016 at 03:49PM",Second door sensor
Closed,"December 08, 2016 at 03:49PM",Second door sensor
Motion,"December 08, 2016 at 03:49PM",Motion Sensor
Motion,"December 08, 2016 at 03:50PM",Motion Sensor
Motion,"December 08, 2016 at 03:52PM",Motion Sensor
Motion,"December 08, 2016 at 03:53PM",Motion Sensor
Motion,"December 08, 2016 at 03:54PM",Motion Sensor
Motion,"December 08, 2016 at 03:54PM",Motion Sensor
Motion,"December 08, 2016 at 03:54PM",Motion Sensor
Motion,"December 08, 2016 at 03:55PM",Motion Sensor
Motion,"December 08, 2016 at 03:55PM",Motion Sensor
Motion,"December 08, 2016 at 03:56PM",Motion Sensor
Motion,"December 08, 2016 at 03:56PM",Motion Sensor
Motion,"December 08, 2016 at 03:57PM",Motion Sensor
Motion,"December 08, 2016 at 03:58PM",Motion Sensor
Motion,"December 08, 2016 at 03:59PM",Motion Sensor
Motion,"December 08, 2016 at 04:00PM",Motion Sensor
Motion,"December 08, 2016 at 04:01PM",Motion Sensor
Motion,"December 08, 2016 at 04:01PM",Motion Sensor
Motion,"December 08, 2016 at 04:01PM",Motion Sensor
Motion,"December 08, 2016 at 04:02PM",Motion Sensor
Motion,"December 08, 2016 at 04:03PM",Motion Sensor
Motion,"December 08, 2016 at 04:06PM",Motion Sensor
Motion,"December 08, 2016 at 04:07PM",Motion Sensor
Motion,"December 08, 2016 at 04:07PM",Motion Sensor
Motion,"December 08, 2016 at 04:08PM",Motion Sensor
Motion,"December 08, 2016 at 04:08PM",Motion Sensor
Motion,"December 08, 2016 at 04:09PM",Motion Sensor
Motion,"December 08, 2016 at 04:10PM",Motion Sensor
Motion,"December 08, 2016 at 04:10PM",Motion Sensor
Motion,"December 08, 2016 at 04:12PM",Motion Sensor
Motion,"December 08, 2016 at 04:12PM",Motion Sensor
Motion,"December 08, 2016 at 04:13PM",Motion Sensor
Motion,"December 08, 2016 at 04:13PM",Motion Sensor
Motion,"December 08, 2016 at 04:14PM",Motion Sensor
Motion,"December 08, 2016 at 04:15PM",Motion Sensor
Motion,"December 08, 2016 at 04:15PM",Motion Sensor
Motion,"December 08, 2016 at 04:16PM",Motion Sensor
Motion,"December 08, 2016 at 04:16PM",Motion Sensor
Motion,"December 08, 2016 at 04:16PM",Motion Sensor
Motion,"December 08, 2016 at 04:17PM",Motion Sensor
Motion,"December 08, 2016 at 04:18PM",Motion Sensor
Motion,"December 08, 2016 at 04:18PM",Motion Sensor
Motion,"December 08, 2016 at 04:19PM",Motion Sensor
Motion,"December 08, 2016 at 04:20PM",Motion Sensor
Motion,"December 08, 2016 at 04:20PM",Motion Sensor
Motion,"December 08, 2016 at 04:21PM",Motion Sensor
Motion,"December 08, 2016 at 04:22PM",Motion Sensor
Motion,"December 08, 2016 at 04:23PM",Motion Sensor
Motion,"December 08, 2016 at 04:23PM",Motion Sensor
Motion,"December 08, 2016 at 04:26PM",Motion Sensor
Motion,"December 08, 2016 at 04:27PM",Motion Sensor
Motion,"December 08, 2016 at 04:27PM",Motion Sensor
Motion,"December 08, 2016 at 04:30PM",Motion Sensor
Motion,"December 08, 2016 at 04:31PM",Motion Sensor
Motion,"December 08, 2016 at 04:31PM",Motion Sensor
Motion,"December 08, 2016 at 04:32PM",Motion Sensor
Opened,"December 08, 2016 at 04:32PM",Second door sensor
Closed,"December 08, 2016 at 04:32PM",Second door sensor
Motion,"December 08, 2016 at 04:39PM",Motion Sensor
Opened,"December 08, 2016 at 04:39PM",Second door sensor
Closed,"December 08, 2016 at 04:39PM",Second door sensor
Opened,"December 08, 2016 at 04:43PM",Second door sensor
Motion,"December 08, 2016 at 04:43PM",Motion Sensor
Closed,"December 08, 2016 at 04:43PM",Second door sensor
Motion,"December 08, 2016 at 04:59PM",Motion Sensor
Opened,"December 08, 2016 at 04:59PM",Second door sensor
Closed,"December 08, 2016 at 04:59PM",Second door sensor
Motion,"December 08, 2016 at 05:05PM",Motion Sensor
Opened,"December 08, 2016 at 05:05PM",Second door sensor
Motion,"December 08, 2016 at 05:25PM",Motion Sensor
Motion,"December 08, 2016 at 05:28PM",Motion Sensor
Closed,"December 08, 2016 at 05:28PM",Second door sensor
Motion,"December 08, 2016 at 05:32PM",Motion Sensor
Opened,"December 08, 2016 at 05:32PM",Second door sensor
Closed,"December 08, 2016 at 05:32PM",Second door sensor
Motion,"December 08, 2016 at 05:37PM",Motion Sensor
Opened,"December 08, 2016 at 05:37PM",Second door sensor
Closed,"December 08, 2016 at 05:37PM",Second door sensor
Motion,"December 08, 2016 at 05:37PM",Motion Sensor
Motion,"December 08, 2016 at 05:38PM",Motion Sensor
Motion,"December 08, 2016 at 05:38PM",Motion Sensor
Opened,"December 08, 2016 at 05:38PM",Second door sensor
Closed,"December 08, 2016 at 05:39PM",Second door sensor
Motion,"December 08, 2016 at 05:40PM",Motion Sensor
Opened,"December 08, 2016 at 05:40PM",Second door sensor
Closed,"December 08, 2016 at 05:40PM",Second door sensor
Motion,"December 08, 2016 at 05:41PM",Motion Sensor
Motion,"December 08, 2016 at 05:42PM",Motion Sensor
Motion,"December 08, 2016 at 05:43PM",Motion Sensor
Motion,"December 08, 2016 at 05:44PM",Motion Sensor
Motion,"December 08, 2016 at 05:45PM",Motion Sensor
Motion,"December 08, 2016 at 05:46PM",Motion Sensor
Motion,"December 08, 2016 at 05:46PM",Motion Sensor
Motion,"December 08, 2016 at 05:47PM",Motion Sensor
Opened,"December 08, 2016 at 05:47PM",Second door sensor
Closed,"December 08, 2016 at 05:47PM",Second door sensor
Opened,"December 08, 2016 at 05:48PM",Second door sensor
Closed,"December 08, 2016 at 05:48PM",Second door sensor
Motion,"December 08, 2016 at 05:49PM",Motion Sensor
Motion,"December 08, 2016 at 05:57PM",Motion Sensor
Motion,"December 08, 2016 at 05:57PM",Motion Sensor
Motion,"December 08, 2016 at 05:58PM",Motion Sensor
Motion,"December 08, 2016 at 05:59PM",Motion Sensor
Motion,"December 08, 2016 at 05:59PM",Motion Sensor
Motion,"December 08, 2016 at 06:00PM",Motion Sensor
Opened,"December 08, 2016 at 06:00PM",Second door sensor
Closed,"December 08, 2016 at 06:00PM",Second door sensor
